Word,Freq. count,Freq. per million,Log freq.
respaldes,4,0.096153846,0.698970004
respaldo,257,6.177884615,2.411619706
respaldó,8,0.192307692,0.954242509
respaldos,12,0.288461538,1.113943352
respecta,271,6.514423077,2.434568904
respectiva,2,0.048076923,0.477121255
respectivamente,15,0.360576923,1.204119983
respectivas,22,0.528846154,1.361727836
respectivo,2,0.048076923,0.477121255
respectivos,21,0.504807692,1.342422681
respecto,3402,81.77884615,3.531861949
respeta,279,6.706730769,2.447158031
respetaba,41,0.985576923,1.62324929
respetábamos,7,0.168269231,0.903089987
respetaban,13,0.3125,1.146128036
respetabas,2,0.048076923,0.477121255
respetabilidad,12,0.288461538,1.113943352
respetable,198,4.759615385,2.298853076
respetablemente,3,0.072115385,0.602059991
respetables,49,1.177884615,1.698970004
respetad,2,0.048076923,0.477121255
respetada,46,1.105769231,1.672097858
respetadas,10,0.240384615,1.041392685
respetado,165,3.966346154,2.220108088
respetados,34,0.817307692,1.544068044
respetáis,3,0.072115385,0.602059991
respétala,3,0.072115385,0.602059991
respétalo,2,0.048076923,0.477121255
respétame,6,0.144230769,0.84509804
respetamos,64,1.538461538,1.812913357
respetan,159,3.822115385,2.204119983
respetando,21,0.504807692,1.342422681
respetar,403,9.6875,2.606381365
respetara,9,0.216346154,1
respetará,27,0.649038462,1.447158031
respetaran,9,0.216346154,1
respetarán,22,0.528846154,1.361727836
respetaras,8,0.192307692,0.954242509
respetarás,16,0.384615385,1.230448921
respetaré,24,0.576923077,1.397940009
respetaréis,3,0.072115385,0.602059991
respetaremos,7,0.168269231,0.903089987
respetaría,17,0.408653846,1.255272505
respetarían,4,0.096153846,0.698970004
respetarías,4,0.096153846,0.698970004
respetarla,26,0.625,1.431363764
respetarlas,4,0.096153846,0.698970004
respetarle,2,0.048076923,0.477121255
respetarlo,49,1.177884615,1.698970004
respetarlos,12,0.288461538,1.113943352
respetarme,22,0.528846154,1.361727836
respetarnos,9,0.216346154,1
respetaron,6,0.144230769,0.84509804
respetarse,12,0.288461538,1.113943352
respetarte,36,0.865384615,1.568201724
respetas,103,2.475961538,2.017033339
respetase,3,0.072115385,0.602059991
respetaste,8,0.192307692,0.954242509
respete,80,1.923076923,1.908485019
respeté,22,0.528846154,1.361727836
respetéis,3,0.072115385,0.602059991
respétela,2,0.048076923,0.477121255
respételo,2,0.048076923,0.477121255
respéteme,2,0.048076923,0.477121255
respetémonos,9,0.216346154,1
respetemos,12,0.288461538,1.113943352
respeten,82,1.971153846,1.919078092
respétenlo,2,0.048076923,0.477121255
respetes,34,0.817307692,1.544068044
respeto,3320,79.80769231,3.521268876
respetó,29,0.697115385,1.477121255
respetos,199,4.783653846,2.301029996
respetuosa,33,0.793269231,1.531478917
respetuosamente,52,1.25,1.72427587
respetuosas,5,0.120192308,0.77815125
respetuoso,94,2.259615385,1.977723605
respetuosos,19,0.456730769,1.301029996
respingones,2,0.048076923,0.477121255
respira,1496,35.96153846,3.1752218
respiraba,58,1.394230769,1.770852012
respirábamos,2,0.048076923,0.477121255
respiraban,9,0.216346154,1
respirable,6,0.144230769,0.84509804
respiración,585,14.0625,2.767897616
respiraciones,15,0.360576923,1.204119983
respiradero,36,0.865384615,1.568201724
respiraderos,15,0.360576923,1.204119983
respirado,3,0.072115385,0.602059991
respirador,106,2.548076923,2.029383778
respiradores,8,0.192307692,0.954242509
respiramos,30,0.721153846,1.491361694
respiran,55,1.322115385,1.748188027
respirando,449,10.79326923,2.653212514
respirándolo,2,0.048076923,0.477121255
respirándote,3,0.072115385,0.602059991
respirar,1458,35.04807692,3.164055292
respirara,11,0.264423077,1.079181246
respirará,2,0.048076923,0.477121255
respiraras,4,0.096153846,0.698970004
respirarás,8,0.192307692,0.954242509
respiraré,5,0.120192308,0.77815125
respiraremos,4,0.096153846,0.698970004
respiraría,3,0.072115385,0.602059991
respirarlo,4,0.096153846,0.698970004
respiraron,4,0.096153846,0.698970004
respiras,68,1.634615385,1.838849091
respiraste,6,0.144230769,0.84509804
respiratoria,49,1.177884615,1.698970004
respiratorias,50,1.201923077,1.707570176
respiratorio,66,1.586538462,1.826074803
respiratorios,41,0.985576923,1.62324929
respire,226,5.432692308,2.356025857
respiré,10,0.240384615,1.041392685
respiremos,14,0.336538462,1.176091259
respiren,74,1.778846154,1.875061263
respires,47,1.129807692,1.681241237
respiro,418,10.04807692,2.622214023
respiró,10,0.240384615,1.041392685
respiros,9,0.216346154,1
resplandece,14,0.336538462,1.176091259
resplandecen,3,0.072115385,0.602059991
resplandecer,10,0.240384615,1.041392685
resplandecerán,2,0.048076923,0.477121255
resplandeces,2,0.048076923,0.477121255
resplandecía,3,0.072115385,0.602059991
resplandecías,2,0.048076923,0.477121255
resplandeciente,56,1.346153846,1.755874856
resplandecientes,14,0.336538462,1.176091259
resplandezca,4,0.096153846,0.698970004
resplandor,111,2.668269231,2.049218023
responda,524,12.59615385,2.720159303
respóndame,31,0.745192308,1.505149978
respondamos,7,0.168269231,0.903089987
respondan,249,5.985576923,2.397940009
respóndanme,11,0.264423077,1.079181246
respondas,184,4.423076923,2.267171728
responde,1137,27.33173077,3.056142262
respondéis,2,0.048076923,0.477121255
respóndelas,3,0.072115385,0.602059991
respóndele,26,0.625,1.431363764
respóndeme,212,5.096153846,2.328379603
respondemos,35,0.841346154,1.556302501
responden,204,4.903846154,2.311753861
responder,1258,30.24038462,3.10002573
responderá,122,2.932692308,2.089905111
responderán,30,0.721153846,1.491361694
responderás,43,1.033653846,1.643452676
responderé,150,3.605769231,2.178976947
responderemos,25,0.600961538,1.414973348
respondería,39,0.9375,1.602059991
responderíamos,2,0.048076923,0.477121255
responderían,8,0.192307692,0.954242509
responderías,12,0.288461538,1.113943352
responderla,13,0.3125,1.146128036
responderlas,14,0.336538462,1.176091259
responderle,65,1.5625,1.819543936
responderles,15,0.360576923,1.204119983
responderlo,4,0.096153846,0.698970004
responderme,57,1.370192308,1.763427994
respondernos,6,0.144230769,0.84509804
responderse,3,0.072115385,0.602059991
responderte,59,1.418269231,1.77815125
respondes,161,3.870192308,2.209515015
respondí,151,3.629807692,2.181843588
respondía,74,1.778846154,1.875061263
respondían,8,0.192307692,0.954242509
respondías,13,0.3125,1.146128036
respondida,9,0.216346154,1
respondidas,24,0.576923077,1.397940009
respondido,183,4.399038462,2.264817823
respondidos,5,0.120192308,0.77815125
respondiendo,183,4.399038462,2.264817823
respondiéndole,2,0.048076923,0.477121255
respondiéndoles,2,0.048076923,0.477121255
respondiéndome,3,0.072115385,0.602059991
respondiera,15,0.360576923,1.204119983
respondiéramos,2,0.048076923,0.477121255
respondieran,4,0.096153846,0.698970004
respondieras,8,0.192307692,0.954242509
respondieron,64,1.538461538,1.812913357
respondimos,13,0.3125,1.146128036
respondió,419,10.07211538,2.62324929
respondiste,142,3.413461538,2.155336037
respondo,153,3.677884615,2.187520721
respondón,2,0.048076923,0.477121255
responsabilice,6,0.144230769,0.84509804
responsabilicé,4,0.096153846,0.698970004
responsabilicen,3,0.072115385,0.602059991
responsabilices,2,0.048076923,0.477121255
responsabilidad,1735,41.70673077,3.239549721
responsabilidades,446,10.72115385,2.650307523
responsabiliza,11,0.264423077,1.079181246
responsabilizado,4,0.096153846,0.698970004
responsabilizados,2,0.048076923,0.477121255
responsabilizamos,2,0.048076923,0.477121255
responsabilizan,2,0.048076923,0.477121255
responsabilizando,2,0.048076923,0.477121255
responsabilizar,12,0.288461538,1.113943352
responsabilizará,4,0.096153846,0.698970004
responsabilizaré,3,0.072115385,0.602059991
responsabilizaría,3,0.072115385,0.602059991
responsabilizarme,9,0.216346154,1
responsabilizarnos,3,0.072115385,0.602059991
responsabilizaron,2,0.048076923,0.477121255
responsabilizarse,19,0.456730769,1.301029996
responsabilizarte,9,0.216346154,1
responsabilizas,3,0.072115385,0.602059991
responsabilizo,9,0.216346154,1
responsable,2272,54.61538462,3.356599436
responsablemente,16,0.384615385,1.230448921
responsables,454,10.91346154,2.658011397
respuesta,4644,111.6346154,3.666985718
respuestas,1593,38.29326923,3.202488317
resquebraja,3,0.072115385,0.602059991
resquebrajarse,3,0.072115385,0.602059991
resquebrajó,2,0.048076923,0.477121255
resquicio,3,0.072115385,0.602059991
resta,55,1.322115385,1.748188027
restaba,5,0.120192308,0.77815125
restablecen,4,0.096153846,0.698970004
restablecer,57,1.370192308,1.763427994
restablecerá,3,0.072115385,0.602059991
restableceremos,4,0.096153846,0.698970004
restablecería,3,0.072115385,0.602059991
restablecerse,2,0.048076923,0.477121255
restablecida,17,0.408653846,1.255272505
restablecido,18,0.432692308,1.278753601
restablecidos,2,0.048076923,0.477121255
restableciendo,5,0.120192308,0.77815125
restablecimiento,4,0.096153846,0.698970004
restableció,6,0.144230769,0.84509804
restablezca,5,0.120192308,0.77815125
restablezcamos,4,0.096153846,0.698970004
restablezcan,10,0.240384615,1.041392685
restado,3,0.072115385,0.602059991
réstale,6,0.144230769,0.84509804
restan,27,0.649038462,1.447158031
restando,11,0.264423077,1.079181246
restante,63,1.514423077,1.806179974
restantes,103,2.475961538,2.017033339
restar,23,0.552884615,1.380211242
restaré,2,0.048076923,0.477121255
restarle,12,0.288461538,1.113943352
restaron,2,0.048076923,0.477121255
restas,4,0.096153846,0.698970004
restaura,28,0.673076923,1.462397998
restauraba,3,0.072115385,0.602059991
restauración,60,1.442307692,1.785329835
restauraciones,8,0.192307692,0.954242509
restaurada,24,0.576923077,1.397940009
restauradas,10,0.240384615,1.041392685
restaurado,44,1.057692308,1.653212514
restaurador,9,0.216346154,1
restauradora,5,0.120192308,0.77815125
restauradores,5,0.120192308,0.77815125
restaurados,3,0.072115385,0.602059991
restáuralo,2,0.048076923,0.477121255
restauramos,4,0.096153846,0.698970004
restauran,13,0.3125,1.146128036
restaurando,14,0.336538462,1.176091259
restaurándolos,2,0.048076923,0.477121255
restaurant,67,1.610576923,1.832508913
restaurante,2750,66.10576923,3.43949059
restaurantes,374,8.990384615,2.574031268
restaurar,103,2.475961538,2.017033339
restaurara,3,0.072115385,0.602059991
restaurará,9,0.216346154,1
restauraré,5,0.120192308,0.77815125
restauraremos,4,0.096153846,0.698970004
restaurarla,11,0.264423077,1.079181246
restaurarles,2,0.048076923,0.477121255
restaurarlo,3,0.072115385,0.602059991
restauraron,6,0.144230769,0.84509804
restaurarse,2,0.048076923,0.477121255
restauraste,2,0.048076923,0.477121255
restaure,9,0.216346154,1
restauré,6,0.144230769,0.84509804
restauren,3,0.072115385,0.602059991
restauró,11,0.264423077,1.079181246
reste,5,0.120192308,0.77815125
réstele,2,0.048076923,0.477121255
restes,2,0.048076923,0.477121255
restitución,32,0.769230769,1.51851394
restituida,7,0.168269231,0.903089987
restituidas,2,0.048076923,0.477121255
restituido,6,0.144230769,0.84509804
restituir,7,0.168269231,0.903089987
restituirá,2,0.048076923,0.477121255
restituiría,2,0.048076923,0.477121255
restituirlo,2,0.048076923,0.477121255
restituirte,2,0.048076923,0.477121255
restituya,2,0.048076923,0.477121255
restituyan,3,0.072115385,0.602059991
restituyes,2,0.048076923,0.477121255
restituyó,3,0.072115385,0.602059991
resto,6260,150.4807692,3.796643704
restó,4,0.096153846,0.698970004
restorán,19,0.456730769,1.301029996
restos,764,18.36538462,2.883661435
restregaba,2,0.048076923,0.477121255
restregado,3,0.072115385,0.602059991
restregando,6,0.144230769,0.84509804
restregándose,4,0.096153846,0.698970004
restregar,12,0.288461538,1.113943352
restregarle,3,0.072115385,0.602059991
restregarme,6,0.144230769,0.84509804
restregármelo,4,0.096153846,0.698970004
restregarnos,7,0.168269231,0.903089987
restregarse,3,0.072115385,0.602059991
restregárselo,6,0.144230769,0.84509804
restregártelo,4,0.096153846,0.698970004
restregaste,2,0.048076923,0.477121255
restregó,4,0.096153846,0.698970004
restricción,146,3.509615385,2.167317335
restricciones,98,2.355769231,1.995635195
restrictiva,12,0.288461538,1.113943352
restrictivas,2,0.048076923,0.477121255
restrictivo,2,0.048076923,0.477121255
restriega,3,0.072115385,0.602059991
restriegan,2,0.048076923,0.477121255
restriegas,4,0.096153846,0.698970004
restriégate,2,0.048076923,0.477121255
restriego,4,0.096153846,0.698970004
restrieguen,2,0.048076923,0.477121255
restriegues,6,0.144230769,0.84509804
restringe,8,0.192307692,0.954242509
restringen,2,0.048076923,0.477121255
restringía,2,0.048076923,0.477121255
restringida,115,2.764423077,2.064457989
restringidas,12,0.288461538,1.113943352
restringido,71,1.706730769,1.857332496
restringidos,11,0.264423077,1.079181246
restringiendo,4,0.096153846,0.698970004
restringir,14,0.336538462,1.176091259
restringirá,3,0.072115385,0.602059991
restringiría,3,0.072115385,0.602059991
restringirme,2,0.048076923,0.477121255
restringiste,2,0.048076923,0.477121255
restrinja,6,0.144230769,0.84509804
restrinjan,2,0.048076923,0.477121255
resucita,20,0.480769231,1.322219295
resucitación,68,1.634615385,1.838849091
resucitada,8,0.192307692,0.954242509
resucitado,67,1.610576923,1.832508913
resucitados,7,0.168269231,0.903089987
resucitamos,4,0.096153846,0.698970004
resucitan,9,0.216346154,1
resucitando,17,0.408653846,1.255272505
resucitar,95,2.283653846,1.982271233
resucitara,4,0.096153846,0.698970004
resucitará,11,0.264423077,1.079181246
resucitarán,2,0.048076923,0.477121255
resucitaras,2,0.048076923,0.477121255
resucitarás,2,0.048076923,0.477121255
resucitaré,4,0.096153846,0.698970004
resucitaremos,2,0.048076923,0.477121255
resucitaría,5,0.120192308,0.77815125
resucitarla,6,0.144230769,0.84509804
resucitarlo,27,0.649038462,1.447158031
resucitarlos,3,0.072115385,0.602059991
resucitarme,6,0.144230769,0.84509804
resucitaron,7,0.168269231,0.903089987
resucitarte,4,0.096153846,0.698970004
resucitaste,10,0.240384615,1.041392685
resucite,18,0.432692308,1.278753601
resucité,9,0.216346154,1
resucites,7,0.168269231,0.903089987
resucito,3,0.072115385,0.602059991
resucitó,53,1.274038462,1.73239376
resuello,1,0.024038462,0.301029996
resuelta,42,1.009615385,1.633468456
resueltas,12,0.288461538,1.113943352
resuelto,625,15.02403846,2.796574333
resueltos,67,1.610576923,1.832508913
resuelva,126,3.028846154,2.103803721
resuélvalo,5,0.120192308,0.77815125
resuelvan,53,1.274038462,1.73239376
resuélvanlo,16,0.384615385,1.230448921
resuelvas,23,0.552884615,1.380211242
resuelve,180,4.326923077,2.257678575
resuélvelo,44,1.057692308,1.653212514
resuelven,68,1.634615385,1.838849091
resuelves,37,0.889423077,1.579783597
resuelvo,51,1.225961538,1.716003344
resuena,17,0.408653846,1.255272505
resuenan,8,0.192307692,0.954242509
resulta,2382,57.25961538,3.377124042
resultaba,80,1.923076923,1.908485019
resultaban,6,0.144230769,0.84509804
resultado,1744,41.92307692,3.241795431
resultados,1583,38.05288462,3.199755177
resultamos,8,0.192307692,0.954242509
resultan,125,3.004807692,2.100370545
resultando,79,1.899038462,1.903089987
resultante,27,0.649038462,1.447158031
resultantes,7,0.168269231,0.903089987
resultar,285,6.850961538,2.456366033
resultara,62,1.490384615,1.799340549
resultará,161,3.870192308,2.209515015
resultaran,7,0.168269231,0.903089987
resultarán,9,0.216346154,1
resultaras,2,0.048076923,0.477121255
resultarás,8,0.192307692,0.954242509
resultaría,71,1.706730769,1.857332496
resultarían,4,0.096153846,0.698970004
resultarías,4,0.096153846,0.698970004
resultarle,11,0.264423077,1.079181246
resultarme,4,0.096153846,0.698970004
resultarnos,2,0.048076923,0.477121255
resultaron,120,2.884615385,2.08278537
resultarte,25,0.600961538,1.414973348
resultas,51,1.225961538,1.716003344
resultase,2,0.048076923,0.477121255
resultaste,30,0.721153846,1.491361694
resulte,185,4.447115385,2.269512944
resulté,21,0.504807692,1.342422681
resulten,16,0.384615385,1.230448921
resultes,8,0.192307692,0.954242509
resulto,48,1.153846154,1.69019608
resultó,1205,28.96634615,3.081347308
resuma,8,0.192307692,0.954242509
resumamos,6,0.144230769,0.84509804
resume,66,1.586538462,1.826074803
resúmelo,3,0.072115385,0.602059991
resumen,319,7.668269231,2.505149978
resúmenes,33,0.793269231,1.531478917
resumes,2,0.048076923,0.477121255
resumí,3,0.072115385,0.602059991
resumía,3,0.072115385,0.602059991
resumida,10,0.240384615,1.041392685
resumidas,28,0.673076923,1.462397998
resumido,6,0.144230769,0.84509804
resumiendo,55,1.322115385,1.748188027
resumiera,6,0.144230769,0.84509804
resumimos,3,0.072115385,0.602059991
resumió,4,0.096153846,0.698970004
resumir,61,1.466346154,1.792391689
resumirá,4,0.096153846,0.698970004
resumiré,4,0.096153846,0.698970004
resumiría,5,0.120192308,0.77815125
resumirlo,12,0.288461538,1.113943352
resumírmelo,2,0.048076923,0.477121255
resumirse,2,0.048076923,0.477121255
resumirte,3,0.072115385,0.602059991
resumírtelo,4,0.096153846,0.698970004
resumo,3,0.072115385,0.602059991
resurge,12,0.288461538,1.113943352
resurgen,3,0.072115385,0.602059991
resurgid,2,0.048076923,0.477121255
resurgido,9,0.216346154,1
resurgiendo,6,0.144230769,0.84509804
resurgieron,2,0.048076923,0.477121255
resurgimiento,12,0.288461538,1.113943352
resurgimos,2,0.048076923,0.477121255
resurgió,7,0.168269231,0.903089987
resurgir,10,0.240384615,1.041392685
resurgirá,9,0.216346154,1
resurgirán,2,0.048076923,0.477121255
resurrección,156,3.75,2.195899652
resurrecciones,3,0.072115385,0.602059991
reta,22,0.528846154,1.361727836
retaba,5,0.120192308,0.77815125
retablo,2,0.048076923,0.477121255
retaco,4,0.096153846,0.698970004
retada,3,0.072115385,0.602059991
retado,18,0.432692308,1.278753601
retador,16,0.384615385,1.230448921
retadora,3,0.072115385,0.602059991
retadores,6,0.144230769,0.84509804
retaguardia,97,2.331730769,1.991226076
