"","X.x","one","participant","three","_","tier_num","tier_name","tier_type","tier_xmin","tier_xmax","xmin","xmax","text","annotation_num","word","rate","gender","X.y","count","count_per_mil","log_freq","duration","X","prob","source","log_spanish","length","log_freq_z","duration_z","length_z","rate_z"
"1712",26342,"arf","01208","01830452242","TextGrid",1,"ORT-MAU","IntervalTier",0,3.157333,1.726,2.286,"película",7,"película",8.55152117309134,"f",67005,6385,153.4855769,3.805228914,0.56,21,0.000983964945007195,"spanish",-6.92392028653929,8,0.149395489400109,1.679578448221,1.72208066502842,-0.315085522396833
"1713",26408,"arf","01208","01830597065","TextGrid",1,"ORT-MAU","IntervalTier",0,4.096,2.996,3.496,"caballo",11,"caballo",9.765625,"f",14450,2586,62.16346154,3.412796429,0.5,82,0.000851970990448787,"spanish",-7.06795808048366,7,-0.248365407171821,1.1861418151533,0.955651412448826,0.210898124330434
"1714",26455,"arf","01208","01830623520","TextGrid",1,"ORT-MAU","IntervalTier",0,6.4,1.976,2.376,"charlas",7,"charlas",8.4375,"f",17440,198,4.759615385,2.298853076,0.4,352,0.00374483760596694,"spanish",-5.58737702584582,7,-1.377433778817,0.363747426707132,0.955651412448826,-0.36448267534001
"1715",26640,"arf","01208","01921471651","TextGrid",1,"ORT-MAU","IntervalTier",0,5.717333,2.026,2.436,"Llamas",5,"llamas",6.47154888476847,"f",56281,4085,98.19711538,3.611298362,0.41,826,0.00222349526498755,"spanish",-6.10867487754691,6,-0.0471682334940579,0.445986865551751,0.189222159869235,-1.21618754106795
"1716",26764,"arf","01208","01947409401","TextGrid",1,"ORT-MAU","IntervalTier",0,5.546667,3.376,3.736,"idea",14,"idea",12.6201915492673,"f",48711,20344,489.0384615,4.308457694,0.36,294,0.00111523481043022,"spanish",-6.7986903039274,4,0.659457062701307,0.0347896713286693,-1.34363634528995,1.44757598509649
"1717",26780,"arf","01208","01947409401","TextGrid",1,"ORT-MAU","IntervalTier",0,5.546667,4.076,4.566,"armarlo",17,"armarlo",12.6201915492673,"f",8515,35,0.8413461538,1.556302501,0.49,827,0.00782720904961566,"spanish",-4.8501492757368,7,-2.13006663606378,1.10390237630868,0.955651412448826,1.44757598509649
"1718",26829,"arf","01208","01953560509","TextGrid",1,"ORT-MAU","IntervalTier",0,5.034667,2.416,2.686,"paso",9,"paso",9.93114341027917,"f",66295,6188,148.75,3.791620483,0.27,303,0.000416834427373356,"spanish",-7.78282147167196,4,0.135602284396968,-0.705365278272882,-1.34363634528995,0.282605317001763
"1719",26915,"arf","01208","01962055594","TextGrid",1,"ORT-MAU","IntervalTier",0,4.096,2.226,2.696,"festival",9,"festival",12.20703125,"f",43026,494,11.875,2.694605199,0.47,654,0.000677148752190401,"spanish",-7.29761958660194,8,-0.976308170510838,0.939423498619451,1.72208066502842,1.26858341784228
"1720",26942,"arf","01208","01962055594","TextGrid",1,"ORT-MAU","IntervalTier",0,4.096,3.356,3.916,"Venecia",14,"venecia",12.20703125,"f",92433,198,4.759615385,2.298853076,0.56,655,0.00218914937768517,"spanish",-6.12424222262112,7,-1.377433778817,1.679578448221,0.955651412448826,1.26858341784228
"1721",26988,"arf","01208","01978555766","TextGrid",1,"ORT-MAU","IntervalTier",0,3.328,1.616,1.996,"mail",8,"mail",10.5168269230769,"f",57252,68,1.634615385,1.838849091,0.38,518,0.000459854207234765,"spanish",-7.68460105951147,4,-1.84368365489508,0.199268549017899,-1.34363634528995,0.5363397531033
"1722",27112,"arf","01208","02022011709","TextGrid",1,"ORT-MAU","IntervalTier",0,2.901333,1.856,2.456,"índice",8,"índice",9.65073640288791,"f",50627,218,5.240384615,2.340444115,0.6,605,0.00169375766386524,"spanish",-6.38080574855521,6,-1.33527802058002,2.00853620359946,0.189222159869235,0.161125179103614
"1723",27197,"arf","01208","02097813012","TextGrid",1,"ORT-MAU","IntervalTier",0,8.362667,3.416,3.726,"datos",5,"datos",10.8816959948304,"f",25414,1996,47.98076923,3.300378065,0.31,326,0.000538803547952243,"spanish",-7.52615952853467,5,-0.362310177202237,-0.376407522894416,-0.577207092710356,0.694411213455707
"1724",27300,"arf","01208","02097813012","TextGrid",1,"ORT-MAU","IntervalTier",0,8.362667,7.406,8.046,"Cataluña",24,"cataluña",10.8816959948304,"f",16502,2,0.04807692308,0.4771212547,0.64,828,0.000697198875656039,"spanish",-7.26843985697599,8,-3.22390090437595,2.33749395897793,1.72208066502842,0.694411213455707
"1725",27392,"arf","01208","02131704425","TextGrid",1,"ORT-MAU","IntervalTier",0,3.754667,1.406,1.686,"esta",5,"esta",6.65838009069779,"f",39520,91528,2200.192308,4.961558718,0.28,40,0.000871319542984262,"spanish",-7.04550177929389,4,1.321425831312,-0.623125839428266,-1.34363634528995,-1.13524705077449
"1726",27439,"arf","01208","02145463361","TextGrid",1,"ORT-MAU","IntervalTier",0,5.546667,1.806,2.206,"comida",5,"comida",10.2764416901177,"f",19527,8643,207.7644231,3.936714758,0.4,221,0.00194259527501828,"spanish",-6.24373042929681,6,0.282666635890332,0.363747426707132,0.189222159869235,0.432198164345441
"1727",27480,"arf","01208","02145463361","TextGrid",1,"ORT-MAU","IntervalTier",0,5.546667,3.606,4.086,"cazuela",12,"cazuela",10.2764416901177,"f",16751,27,0.6490384615,1.447158031,0.48,829,0.00175150138663223,"spanish",-6.34728192364436,7,-2.24069305946771,1.02166293746407,0.955651412448826,0.432198164345441
"1728",27731,"arf","01523","00070089938","TextGrid",1,"ORT-MAU","IntervalTier",0,6.741333,1.446,1.656,"quiero",4,"quiero",7.4169307464859,"f",73716,82097,1973.485577,4.914332577,0.21,11,0.00232463730339408,"spanish",-6.06419125065204,6,1.27355845818719,-1.19880191134058,0.189222159869235,-0.806621745989242
"1729",27764,"arf","01523","00070089938","TextGrid",1,"ORT-MAU","IntervalTier",0,6.741333,2.936,3.156,"quiero",10,"quiero",7.4169307464859,"f",73716,82097,1973.485577,4.914332577,0.22,11,0.00232463730339408,"spanish",-6.06419125065204,6,1.27355845818719,-1.11656247249596,0.189222159869235,-0.806621745989242
"1730",27917,"arf","01523","00104986690","TextGrid",1,"ORT-MAU","IntervalTier",0,5.802667,3.756,4.176,"fórmula",9,"fórmula",7.75505470157085,"f",44053,366,8.798076923,2.564666064,0.42,736,0.00157523814428511,"spanish",-6.45334881541381,7,-1.10801160693094,0.528226304396369,0.955651412448826,-0.660137016265374
"1731",27963,"arf","01523","00128444510","TextGrid",1,"ORT-MAU","IntervalTier",0,6.485333,2.506,2.906,"meterme",5,"meterme",8.17228660424993,"f",59784,597,14.35096154,2.776701184,0.4,830,0.00212061331445117,"spanish",-6.15604993286776,7,-0.893097493906031,0.363747426707136,0.955651412448826,-0.479380516830826
"1732",28275,"arf","01523","00157884753","TextGrid",1,"ORT-MAU","IntervalTier",0,8.021333,3.376,3.806,"Niágara",9,"niágara",9.72406955302816,"f",62579,67,1.610576923,1.832508913,0.43,831,0.00444857604845871,"spanish",-5.41517122312183,7,-1.85010991923888,0.610465743240984,0.955651412448826,0.19289514546224
"1733",28291,"arf","01523","00157884753","TextGrid",1,"ORT-MAU","IntervalTier",0,8.021333,3.986,4.376,"está",12,"está",9.72406955302816,"f",39521,263506,6334.278846,5.420792157,0.39,128,0.000621937105970612,"spanish",-7.38267158614052,4,1.78689469898857,0.281507987862517,-1.34363634528995,0.19289514546224
"1734",28376,"arf","01523","00162500844","TextGrid",1,"ORT-MAU","IntervalTier",0,6.826667,2.276,2.756,"pozo",5,"pozo",6.59179655313493,"f",70137,682,16.39423077,2.834420704,0.48,26,4.05228486435749e-05,"spanish",-10.1136445788936,4,-0.834594263662742,1.02166293746407,-1.34363634528995,-1.16409289667589
"1735",28460,"arf","01523","00174568182","TextGrid",1,"ORT-MAU","IntervalTier",0,5.290667,2.656,2.906,"hacer",8,"hacer",7.18245922489546,"f",47083,76037,1827.8125,4.881030685,0.25,66,0.00240490663125678,"spanish",-6.03024419894029,5,1.23980439621278,-0.869844155962116,-0.577207092710356,-0.908201350011945
"1736",28505,"arf","01523","00201306814","TextGrid",1,"ORT-MAU","IntervalTier",0,8.789333,3.026,3.336,"estoy",6,"estoy",8.53307071196415,"f",40057,108899,2617.764423,5.03702788,0.31,139,0.000763109194852361,"spanish",-7.17810942439996,5,1.39791970653401,-0.376407522894416,-0.577207092710356,-0.323078776855299
"1737",28806,"arf","01523","00219418832","TextGrid",1,"ORT-MAU","IntervalTier",0,9.984,5.956,6.616,"gimnasia",14,"gimnasia",8.21314102564103,"f",45732,317,7.620192308,2.50242712,0.659999999999999,525,0.00131020280384465,"spanish",-6.63757334165608,8,-1.17109562549054,2.50197283666716,1.72208066502842,-0.461681241800173
"1738",28903,"arf","01523","00237835082","TextGrid",1,"ORT-MAU","IntervalTier",0,3.242667,1.546,1.856,"pasar",4,"pasar",8.01809128103502,"f",66152,12927,310.7451923,4.111531343,0.31,58,0.00108311487058211,"spanish",-6.8279142495685,5,0.459856864128555,-0.376407522894416,-0.577207092710356,-0.546182232314562
"1739",28910,"arf","01523","00237835082","TextGrid",1,"ORT-MAU","IntervalTier",0,3.242667,1.856,2.166,"alguna",5,"alguna",8.01809128103502,"f",4748,18825,452.5240385,4.274758054,0.31,157,0.00876976854872654,"spanish",-4.73644486419755,6,0.62529985214176,-0.376407522894418,0.189222159869235,-0.546182232314562
"1740",28971,"arf","01523","00259886857","TextGrid",1,"ORT-MAU","IntervalTier",0,8.533333,2.736,3.016,"línea",9,"línea",10.312500402832,"f",56073,5113,122.9086538,3.708760724,0.28,832,0.000199042344806615,"spanish",-8.52199296790299,5,0.0516174633402345,-0.623125839428268,-0.577207092710356,0.447819804595148
"1741",29008,"arf","01523","00259886857","TextGrid",1,"ORT-MAU","IntervalTier",0,8.533333,4.866,5.236,"línea",15,"línea",10.312500402832,"f",56073,5113,122.9086538,3.708760724,0.37,832,0.000199042344806615,"spanish",-8.52199296790299,5,0.0516174633402345,0.117029110173284,-0.577207092710356,0.447819804595148
"1742",29072,"arf","01523","00275553701","TextGrid",1,"ORT-MAU","IntervalTier",0,3.754667,1.476,1.906,"edificio",4,"edificio",5.59303927618614,"f",33451,4151,99.78365385,3.618257345,0.43,539,0.00142784012126214,"spanish",-6.55159238123318,8,-0.0401147620738495,0.610465743240982,1.72208066502842,-1.59678241060528
"1743",29121,"arf","01523","00285573686","TextGrid",1,"ORT-MAU","IntervalTier",0,5.973333,2.856,3.266,"banda",6,"banda",5.85937532697407,"f",12208,2489,59.83173077,3.396199347,0.41,143,0.000268566816911981,"spanish",-8.22241082241543,5,-0.265187842798673,0.445986865551751,-0.577207092710356,-1.48139820363423
"1744",29223,"arf","01523","00332882049","TextGrid",1,"ORT-MAU","IntervalTier",0,9.472,2.276,2.856,"artista",4,"artista",9.50168918918919,"f",9352,1257,30.21634615,3.099680641,0.58,578,0.0106422727855064,"spanish",-4.54292121021913,7,-0.565732652051425,1.84405732591023,0.955651412448826,0.0965537682750994
"1745",29265,"arf","01523","00332882049","TextGrid",1,"ORT-MAU","IntervalTier",0,9.472,4.136,4.516,"treinta",12,"treinta",9.50168918918919,"f",90686,1030,24.75961538,3.013258665,0.38,745,0.00272952756690409,"spanish",-5.90362673717665,7,-0.653328057557363,0.199268549017899,0.955651412448826,0.0965537682750994
"1746",29274,"arf","01523","00332882049","TextGrid",1,"ORT-MAU","IntervalTier",0,9.472,4.516,4.986,"personas",13,"personas",9.50168918918919,"f",68044,11991,288.2451923,4.07889162,0.47,543,0.00294927843485738,"spanish",-5.8261947369029,8,0.426773962022886,0.939423498619447,1.72208066502842,0.0965537682750994
"1747",29399,"arf","01523","00403393499","TextGrid",1,"ORT-MAU","IntervalTier",0,5.546667,3.506,3.956,"jabón",11,"jabón",7.21153802815276,"f",53816,406,9.759615385,2.609594409,0.45,470,0.000170290251024423,"spanish",-8.67800621782724,5,-1.06247322906528,0.774944620930217,-0.577207092710356,-0.895603601252119
"1748",29420,"arf","01523","00451722764","TextGrid",1,"ORT-MAU","IntervalTier",0,4.693333,2.266,2.716,"entiendo",4,"entiendo",3.83522754511559,"f",36930,13794,331.5865385,4.139721705,0.45,44,0.0069106382034555,"spanish",-4.97469328606721,8,0.488429992226774,0.774944620930217,1.72208066502842,-2.35831548881212
"1749",29430,"arf","01523","00451722764","TextGrid",1,"ORT-MAU","IntervalTier",0,4.693333,2.716,3.056,"nada",5,"nada",3.83522754511559,"f",61990,87221,2096.658654,4.940626041,0.34,45,0.000475043110709071,"spanish",-7.6521049986605,4,1.30020893238181,-0.129689206360568,-1.34363634528995,-2.35831548881212
"1750",29442,"arf","01523","00451900903","TextGrid",1,"ORT-MAU","IntervalTier",0,6.314667,1.666,1.936,"Estoy",2,"estoy",6.96790503758947,"f",40057,108899,2617.764423,5.03702788,0.27,139,0.000763109194852361,"spanish",-7.17810942439996,5,1.39791970653401,-0.705365278272882,-0.577207092710356,-1.00115220920424
"1751",29567,"arf","01523","00464845494","TextGrid",1,"ORT-MAU","IntervalTier",0,5.802667,1.556,1.966,"Podrías",2,"podrías",9.30606564188502,"f",69403,9850,236.7788462,3.993480319,0.41,219,0.00129690542989296,"spanish",-6.64777429080664,7,0.340202954367556,0.445986865551749,0.955651412448826,0.0118041904249408
"1752",29692,"arf","01523","00479900990","TextGrid",1,"ORT-MAU","IntervalTier",0,5.12,3.386,3.906,"película",10,"película",8.0078125,"f",67005,6385,153.4855769,3.805228914,0.52,21,0.000983964945007195,"spanish",-6.92392028653929,8,0.149395489400109,1.35062069284253,1.72208066502842,-0.550635286998095
"1753",29996,"arf","01523","00547123970","TextGrid",1,"ORT-MAU","IntervalTier",0,4.608,1.616,2.056,"estación",6,"estación",7.8125,"f",39606,2352,56.53846154,3.371621927,0.44,834,0.00177757353072935,"spanish",-6.33250602964356,8,-0.290098972708381,0.692705182085599,1.72208066502842,-0.635250110479043
"1754",30024,"arf","01523","00547123970","TextGrid",1,"ORT-MAU","IntervalTier",0,4.608,2.946,3.486,"cercana",11,"cercana",7.8125,"f",17118,378,9.086538462,2.57863921,0.54,835,0.00298722737756473,"spanish",-5.81340962026008,7,-1.09384873486165,1.51509957053177,0.955651412448826,-0.635250110479043
"1755",30077,"arf","01523","00550058614","TextGrid",1,"ORT-MAU","IntervalTier",0,5.888,3.366,3.966,"pescados",7,"pescados",7.98233695652174,"f",68230,112,2.692307692,2.053078443,0.6,541,0.00403140422792858,"spanish",-5.5136405200612,8,-1.62654551679333,2.00853620359947,1.72208066502842,-0.561672003104305
"1756",30264,"arf","01523","00556746781","TextGrid",1,"ORT-MAU","IntervalTier",0,4.949333,2.496,2.886,"casa",7,"casa",4.04094854801647,"f",16257,57337,1378.293269,4.75844254,0.39,285,9.85246975662839e-06,"spanish",-11.5277883974959,4,1.11555176084726,0.281507987862517,-1.34363634528995,-2.2691914115166
"1757",30301,"arf","01523","00566859266","TextGrid",1,"ORT-MAU","IntervalTier",0,7.68,2.756,3.196,"programa",7,"programa",7.29166666666667,"f",71883,4974,119.5673077,3.696793085,0.44,255,0.00332490985620987,"spanish",-5.70631271615615,8,0.0394873288573842,0.692705182085603,1.72208066502842,-0.860889639761568
"1758",30394,"arf","01523","00604853074","TextGrid",1,"ORT-MAU","IntervalTier",0,5.802667,3.216,3.786,"completa",8,"completa",8.27205834834224,"f",19910,1362,32.74038462,3.134495856,0.57,774,0.00141840992368269,"spanish",-6.55821880683656,8,-0.530444719318882,1.76181788706561,1.72208066502842,-0.436156614035269
"1759",30437,"arf","01523","00619111658","TextGrid",1,"ORT-MAU","IntervalTier",0,6.570667,2.386,2.946,"buscando",3,"buscando",7.3051944345985,"f",14317,8174,196.4903846,3.912487761,0.56,80,0.00426797010219371,"spanish",-5.45661695067642,8,0.258110686991337,1.679578448221,1.72208066502842,-0.855029033319876
"1760",30594,"arf","01523","00638254403","TextGrid",1,"ORT-MAU","IntervalTier",0,6.741333,1.336,1.596,"días",3,"días",9.34533274057223,"f",31027,22020,529.3269231,4.342837037,0.26,8,0.000717070560000122,"spanish",-7.24033631216459,4,0.694303205204606,-0.787604717117499,-1.34363634528995,0.0288157929799602
"1761",30852,"arf","01523","00676309295","TextGrid",1,"ORT-MAU","IntervalTier",0,5.888,2.946,3.336,"tiempos",6,"tiempos",5.94429347826087,"f",88575,2265,54.44711538,3.355259906,0.39,503,0.00137195491846832,"spanish",-6.59151860847753,7,-0.306683155698963,0.281507987862514,0.955651412448826,-1.44460929160115
"1762",30868,"arf","01523","00676309295","TextGrid",1,"ORT-MAU","IntervalTier",0,5.888,3.546,3.886,"niñez",9,"niñez",5.94429347826087,"f",62651,292,7.019230769,2.46686762,0.34,504,2.36584295685292e-05,"spanish",-10.6517910765734,5,-1.20713794905519,-0.129689206360564,-0.577207092710356,-1.44460929160115
"1763",31216,"arf","01523","00707611594","TextGrid",1,"ORT-MAU","IntervalTier",0,6.058667,3.656,4.006,"mayor",9,"mayor",5.94190108154153,"f",58890,7619,183.1490385,3.881954971,0.35,836,0.000722014294513127,"spanish",-7.2334656207728,5,0.227163325624852,-0.0474497675159492,-0.577207092710356,-1.4456457445988
"1764",31358,"arf","01523","00733614898","TextGrid",1,"ORT-MAU","IntervalTier",0,4.181333,2.816,3.126,"casa",9,"casa",6.93558728759465,"f",16257,57337,1378.293269,4.75844254,0.31,285,9.85246975662839e-06,"spanish",-11.5277883974959,4,1.11555176084726,-0.376407522894416,-1.34363634528995,-1.01515316004514
"1765",31397,"arf","01523","00763991195","TextGrid",1,"ORT-MAU","IntervalTier",0,6.4,2.536,2.686,"para",6,"para",9.84375,"f",65603,271407,6524.206731,5.433622645,0.15,75,0.00359680966564784,"spanish",-5.62770803041769,4,1.79989939815443,-1.69223854440828,-1.34363634528995,0.244744053722813
"1766",31487,"arf","01523","00764076163","TextGrid",1,"ORT-MAU","IntervalTier",0,9.130667,2.846,3.146,"todos",5,"todos",8.32359782697146,"f",89019,67948,1633.365385,4.83218307,0.3,103,0.000321092554693522,"spanish",-8.04378114401548,5,1.19029353286568,-0.458646961739034,-0.577207092710356,-0.41382827413633
"1767",31578,"arf","01523","00787459198","TextGrid",1,"ORT-MAU","IntervalTier",0,8.704,1.846,2.166,"equipos",3,"equipos",9.65073529411765,"f",37787,1309,31.46634615,3.117271296,0.32,837,0.000924337303079214,"spanish",-6.98643350631337,7,-0.547903152783321,-0.294168084049801,0.955651412448826,0.161124698753407
"1768",31611,"arf","01523","00787459198","TextGrid",1,"ORT-MAU","IntervalTier",0,8.704,3.186,3.506,"mundial",8,"mundial",9.65073529411765,"f",61794,1438,34.56730769,3.158060794,0.32,607,0.00133094773081276,"spanish",-6.62186401095428,7,-0.506559818795059,-0.294168084049801,0.955651412448826,0.161124698753407
"1769",31640,"arf","01523","00787459198","TextGrid",1,"ORT-MAU","IntervalTier",0,8.704,4.436,4.996,"México",13,"méxico",9.65073529411765,"f",59870,1669,40.12019231,3.222716471,0.56,119,0.000976193932646885,"spanish",-6.93184928980724,6,-0.441026253060853,1.679578448221,0.189222159869235,0.161124698753407
"1770",31666,"arf","01523","00787459198","TextGrid",1,"ORT-MAU","IntervalTier",0,8.704,5.966,6.386,"Rica",17,"rica",9.65073529411765,"f",80611,1086,26.10576923,3.036229544,0.42,838,0.000943905614548726,"spanish",-6.96548438140578,4,-0.630045282111071,0.528226304396366,-1.34363634528995,0.161124698753407
"1771",31712,"arf","01523","00790807650","TextGrid",1,"ORT-MAU","IntervalTier",0,5.034667,1.386,1.646,"comer",4,"comer",7.150423255401,"f",19416,8184,196.7307692,3.913018684,0.26,237,0.00192600143413172,"spanish",-6.2523092209898,5,0.258648818814167,-0.787604717117499,-0.577207092710356,-0.922080225679477
"1772",31869,"arf","01523","00832681171","TextGrid",1,"ORT-MAU","IntervalTier",0,5.290667,3.866,4.346,"Italia",10,"italia",7.18245922489546,"f",53776,704,16.92307692,2.848189117,0.48,839,0.00292598702003632,"spanish",-5.83412341247186,6,-0.820638904438969,1.02166293746407,0.189222159869235,-0.908201350011945
"1773",32019,"arf","01523","00835607689","TextGrid",1,"ORT-MAU","IntervalTier",0,9.472,4.736,5.056,"usan",12,"usan",8.86824324324324,"f",91577,1168,28.07692308,3.067814511,0.32,497,0.00170691041699004,"spanish",-6.37307031634188,4,-0.598031457383705,-0.294168084049797,-1.34363634528995,-0.177872686257705
